dh_utc,humidite,id_station,nebulosite,neige_au_sol,pluie_1h,pluie_3h,point_de_rosee,pression,temperature,temps_omm,vent_direction,vent_moyen,vent_rafales,visibilite
2024-10-06 18:40:00,95,00052,,,,,12.8,999.1,13.3,,258,1.6,,
2024-10-06 18:50:00,95,00052,,,,,12.8,999,13.4,,207,1.6,,
2024-10-06 19:00:00,95,00052,,,0,,12.8,998.9,13.5,,250,1.6,,
2024-10-06 19:10:00,95,00052,,,,,12.8,998.7,13.6,,249,3.2,,
2024-10-06 19:20:00,95,00052,,,,,12.8,998.5,13.7,,250,1.6,,
2024-10-06 19:30:00,95,00052,,,,,12.8,998.5,13.8,,248,3.2,,
2024-10-06 19:40:00,95,00052,,,,,13.3,998.4,13.9,,275,1.6,,
2024-10-06 19:50:00,95,00052,,,,,13.3,998.4,13.9,,241,1.6,,
2024-10-06 20:00:00,95,00052,,,0,,13.3,998.3,14,,110,1.6,,
2024-10-06 20:10:00,95,00052,,,,,13.3,998.3,14.1,,269,3.2,,
2024-10-06 20:20:00,95,00052,,,,,13.3,998.2,14.2,,228,3.2,,
2024-10-06 20:30:00,96,00052,,,,,13.9,998.1,14.3,,283,1.6,,
2024-10-06 20:40:00,96,00052,,,,,13.9,998.1,14.3,,53,3.2,,
2024-10-06 20:50:00,96,00052,,,,,13.9,998.1,14.4,,53,3.2,,
2024-10-06 21:00:00,96,00052,,,0.5,0.5,13.9,998,14.4,,219,1.6,,
2024-10-06 21:10:00,96,00052,,,,,13.9,997.9,14.6,,245,3.2,,
2024-10-06 21:20:00,96,00052,,,,,13.9,997.7,14.7,,249,3.2,,
2024-10-06 21:30:00,96,00052,,,,,13.9,997.9,14.6,,239,1.6,,
2024-10-06 21:40:00,96,00052,,,,,13.9,997.7,14.7,,254,1.6,,
2024-10-06 21:50:00,96,00052,,,,,13.9,997.7,14.7,,242,1.6,,
2024-10-06 22:00:00,96,00052,,,0,0.5,13.9,997.7,14.7,,248,1.6,,
2024-10-06 22:10:00,96,00052,,,,,14.4,997.8,14.8,,256,1.6,,
2024-10-06 22:20:00,96,00052,,,,,14.4,997.6,14.9,,222,1.6,,
2024-10-06 22:30:00,96,00052,,,,,14.4,997.5,15.1,,242,1.6,,
2024-10-06 22:40:00,96,00052,,,,,14.4,997.3,15.2,,231,1.6,,
2024-10-06 22:50:00,95,00052,,,,,14.4,997.5,15.3,,232,3.2,,
2024-10-06 23:00:00,95,00052,,,0.2,0.7,15,997.4,15.6,,254,3.2,,
2024-10-06 23:10:00,94,00052,,,,,14.4,997.5,15.6,,219,1.6,,
2024-10-06 23:20:00,94,00052,,,,,14.4,997.5,15.6,,267,1.6,,
2024-10-06 23:30:00,94,00052,,,,,14.4,997.5,15.6,,157,1.6,,
2024-10-06 23:40:00,93,00052,,,,,14.4,997.6,15.4,,220,0,,
2024-10-06 23:50:00,93,00052,,,,,14.4,997.7,15.4,,208,0,,
2024-10-07 00:00:00,93,00052,,,0,0.2,14.4,997.9,15.4,,229,1.6,,
2024-10-07 00:10:00,93,00052,,,,,14.4,998,15.3,,214,0,,
2024-10-07 00:20:00,93,00052,,,,,13.9,998,15.2,,225,0,,
2024-10-07 00:30:00,92,00052,,,,,13.9,998.2,15.2,,224,1.6,,
2024-10-07 00:40:00,92,00052,,,,,13.9,998.2,14.9,,234,1.6,,
2024-10-07 00:50:00,91,00052,,,,,13.3,998.3,14.8,,190,1.6,,
2024-10-07 01:00:00,91,00052,,,0,0.2,13.3,998.4,14.7,,198,1.6,,
2024-10-07 01:10:00,91,00052,,,,,13.3,998.4,14.6,,221,1.6,,
2024-10-07 01:20:00,91,00052,,,,,13.3,998.5,14.6,,184,0,,
2024-10-07 01:30:00,91,00052,,,,,13.3,998.7,14.5,,238,1.6,,
2024-10-07 01:40:00,91,00052,,,,,12.8,999,14.4,,194,1.6,,
2024-10-07 01:50:00,91,00052,,,,,12.8,999.1,14.4,,244,1.6,,
2024-10-07 02:00:00,91,00052,,,0,,12.8,999.1,14.3,,226,1.6,,
2024-10-07 02:10:00,92,00052,,,,,12.8,999.1,14.1,,246,1.6,,
2024-10-07 02:20:00,92,00052,,,,,12.8,999.2,14.1,,200,1.6,,
2024-10-07 02:30:00,92,00052,,,,,12.8,999.3,13.9,,209,1.6,,
2024-10-07 02:40:00,92,00052,,,,,12.8,999.2,13.8,,229,1.6,,
2024-10-07 02:50:00,92,00052,,,,,12.2,999.2,13.7,,234,1.6,,
2024-10-07 03:00:00,92,00052,,,0,,12.2,999.3,13.6,,234,0,,
2024-10-07 03:10:00,92,00052,,,,,12.2,999.3,13.4,,228,1.6,,
2024-10-07 03:20:00,92,00052,,,,,12.2,999.3,13.2,,195,0,,
2024-10-07 03:30:00,92,00052,,,,,11.7,999.3,13,,195,0,,
2024-10-07 03:40:00,93,00052,,,,,11.7,999.4,12.8,,196,0,,
2024-10-07 03:50:00,93,00052,,,,,11.7,999.5,12.7,,231,1.6,,
2024-10-07 04:00:00,93,00052,,,0,,11.7,999.8,12.8,,242,1.6,,
2024-10-07 04:10:00,92,00052,,,,,11.7,999.8,12.8,,240,1.6,,
2024-10-07 04:20:00,92,00052,,,,,11.7,999.7,12.7,,240,1.6,,
2024-10-07 04:30:00,92,00052,,,,,11.7,999.6,12.6,,267,1.6,,
2024-10-07 04:40:00,92,00052,,,,,11.1,999.7,12.5,,236,1.6,,
2024-10-07 04:50:00,92,00052,,,,,11.1,999.8,12.3,,221,1.6,,
2024-10-07 05:00:00,93,00052,,,0,,11.1,999.8,12.2,,221,0,,
2024-10-07 05:10:00,93,00052,,,,,11.1,999.8,12.1,,179,0,,
2024-10-07 05:20:00,93,00052,,,,,11.1,999.8,11.9,,198,0,,
2024-10-07 05:30:00,93,00052,,,,,10.6,1000.1,11.7,,197,0,,
2024-10-07 05:40:00,94,00052,,,,,10.6,1000.2,11.6,,197,0,,
2024-10-07 05:50:00,94,00052,,,,,10.6,1000.1,11.6,,210,0,,
2024-10-07 06:00:00,94,00052,,,0,,10.6,1000.1,11.6,,225,0,,
2024-10-07 06:10:00,94,00052,,,,,10.6,1000.1,11.5,,225,0,,
2024-10-07 06:20:00,94,00052,,,,,10.6,1000.1,11.3,,225,0,,
2024-10-07 06:30:00,95,00052,,,,,10.6,1000.2,11.3,,225,0,,
2024-10-07 06:40:00,95,00052,,,,,10.6,1000.3,11.3,,225,0,,
2024-10-07 06:50:00,95,00052,,,,,10.6,1000.3,11.3,,225,0,,
2024-10-07 07:00:00,95,00052,,,0,,10.6,1000.4,11.5,,225,0,,
2024-10-07 07:10:00,95,00052,,,,,11.1,1000.4,11.7,,226,0,,
2024-10-07 07:20:00,95,00052,,,,,11.1,1000.5,12,,215,0,,
2024-10-07 07:30:00,94,00052,,,,,11.7,1000.6,12.3,,254,1.6,,
2024-10-07 07:40:00,93,00052,,,,,11.7,1000.7,12.9,,278,1.6,,
2024-10-07 07:50:00,91,00052,,,,,12.2,1000.7,13.6,,246,1.6,,
2024-10-07 08:00:00,90,00052,,,0,,12.8,1000.9,14.1,,240,3.2,,
2024-10-07 08:10:00,88,00052,,,,,12.2,1001.1,14.4,,288,1.6,,
2024-10-07 08:20:00,88,00052,,,,,12.8,1001.3,14.6,,237,3.2,,
2024-10-07 08:30:00,87,00052,,,,,12.8,1001.5,15,,222,1.6,,
2024-10-07 08:40:00,86,00052,,,,,13.3,1001.4,15.6,,208,0,,
2024-10-07 08:50:00,86,00052,,,,,13.9,1001.6,15.9,,219,1.6,,
2024-10-07 09:00:00,86,00052,,,0,,13.9,1001.6,16,,200,1.6,,
2024-10-07 09:10:00,81,00052,,,,,12.8,1001.3,16.2,,232,1.6,,
2024-10-07 09:20:00,81,00052,,,,,13.3,1001.2,16.4,,223,1.6,,
2024-10-07 09:30:00,80,00052,,,,,12.8,1001.1,16.4,,211,1.6,,
2024-10-07 09:40:00,81,00052,,,,,13.3,1001.2,16.4,,150,1.6,,
2024-10-07 09:50:00,80,00052,,,,,13.3,1001.3,16.7,,230,1.6,,
2024-10-07 10:00:00,79,00052,,,0,,13.3,1001.2,16.9,,286,3.2,,
2024-10-07 10:10:00,77,00052,,,,,13.3,1001.1,17.2,,279,3.2,,
2024-10-07 10:20:00,78,00052,,,,,13.3,1001.1,17.1,,242,3.2,,
2024-10-07 10:30:00,77,00052,,,,,13.3,1001.4,17.4,,211,3.2,,
2024-10-07 10:40:00,76,00052,,,,,13.3,1001.4,17.6,,238,1.6,,
2024-10-07 10:50:00,75,00052,,,,,13.3,1001.5,17.7,,251,3.2,,
2024-10-07 11:00:00,74,00052,,,0,,13.3,1001.4,17.9,,244,3.2,,
2024-10-07 11:10:00,72,00052,,,,,12.8,1001.2,18,,299,4.8,,
2024-10-07 11:20:00,71,00052,,,,,12.8,1001.2,18.3,,270,3.2,,
2024-10-07 11:30:00,71,00052,,,,,12.8,1001.2,18.2,,242,4.8,,
2024-10-07 11:40:00,67,00052,,,,,12.2,1001.2,18.2,,238,4.8,,
2024-10-07 11:50:00,68,00052,,,,,12.2,1001,18.1,,245,3.2,,
2024-10-07 12:00:00,68,00052,,,0,,12.2,1000.9,18.4,,74,3.2,,
2024-10-05 00:00:00,86,000R5,,,0,0,6.2,1019.3,8.4,,113,1.4,,
2024-10-05 00:10:00,86,000R5,,,,,6.3,1019.4,8.6,,113,1.6,,
2024-10-05 00:20:00,85,000R5,,,,,6.2,1019.3,8.6,,113,0.8,,
2024-10-05 00:30:00,86,000R5,,,,,6.3,1019.3,8.5,,113,0.3,,
2024-10-05 00:40:00,86,000R5,,,,,6.2,1019.3,8.4,,113,2.1,,
2024-10-05 00:50:00,86,000R5,,,,,6.1,1019.3,8.3,,113,0.3,,
2024-10-05 01:00:00,86,000R5,,,0,0,5.9,1019.4,8.1,,113,0.2,,
2024-10-05 01:10:00,87,000R5,,,,,6,1019.4,8,,,0,,
2024-10-05 01:20:00,87,000R5,,,,,5.8,1019.4,7.8,,113,1.1,,
2024-10-05 01:30:00,87,000R5,,,,,5.7,1019.2,7.7,,,0,,
2024-10-05 01:40:00,87,000R5,,,,,5.6,1019.4,7.6,,113,0.6,,
2024-10-05 01:50:00,88,000R5,,,,,5.7,1019.3,7.6,,113,0.2,,
2024-10-05 02:00:00,88,000R5,,,0,0,5.6,1019.1,7.4,,113,0.2,,
2024-10-05 02:10:00,88,000R5,,,,,5.4,1019.1,7.3,,,0,,
2024-10-05 02:20:00,88,000R5,,,,,5.3,1019.1,7.1,,,0,,
2024-10-05 02:30:00,88,000R5,,,,,5.2,1019.1,7.1,,,0,,
2024-10-05 02:40:00,89,000R5,,,,,5.3,1019,7,,,0,,
2024-10-05 02:50:00,89,000R5,,,,,5.3,1019.1,7,,,0,,
2024-10-05 03:00:00,89,000R5,,,0,0,5.4,1019.1,7.1,,,0,,
2024-10-05 03:10:00,90,000R5,,,,,5.5,1018.9,7.1,,113,0.2,,
2024-10-05 03:20:00,90,000R5,,,,,5.6,1018.8,7.2,,,0,,
2024-10-05 03:30:00,90,000R5,,,,,5.6,1018.7,7.1,,113,0.8,,
2024-10-05 03:40:00,90,000R5,,,,,5.5,1018.6,7.1,,113,0.2,,
2024-10-05 03:50:00,90,000R5,,,,,5.4,1018.6,6.9,,98,1.3,,
2024-10-05 04:00:00,90,000R5,,,0,0,5.4,1018.4,6.9,,90,0.2,,
2024-10-05 04:10:00,90,000R5,,,,,5.4,1018.6,6.9,,113,0.3,,
2024-10-05 04:20:00,90,000R5,,,,,5.4,1018.4,6.9,,113,0.6,,
2024-10-05 04:30:00,90,000R5,,,,,5.3,1018.5,6.8,,113,0.2,,
2024-10-05 04:40:00,90,000R5,,,,,5.2,1018.4,6.7,,,0,,
2024-10-05 04:50:00,90,000R5,,,,,5.1,1018.3,6.6,,113,1.1,,
2024-10-05 05:00:00,90,000R5,,,0,0,5,1018.4,6.5,,113,1.4,,
2024-10-05 05:10:00,91,000R5,,,,,5.4,1018.3,6.7,,113,1.6,,
2024-10-05 05:20:00,91,000R5,,,,,5.4,1018.5,6.8,,113,1.4,,
2024-10-05 05:30:00,91,000R5,,,,,5.3,1018.4,6.7,,102,0.6,,
2024-10-05 05:40:00,91,000R5,,,,,5.3,1018.3,6.7,,90,0.6,,
2024-10-05 05:50:00,91,000R5,,,,,5.2,1018.3,6.6,,90,0.5,,
2024-10-05 06:00:00,90,000R5,,,0,0,4.8,1018.3,6.3,,,0,,
2024-10-05 06:10:00,91,000R5,,,,,4.9,1018.2,6.3,,90,0.3,,
2024-10-05 06:20:00,91,000R5,,,,,5,1018.2,6.3,,96,0.8,,
2024-10-05 06:30:00,91,000R5,,,,,5.1,1018.1,6.5,,86,2.1,,
2024-10-05 06:40:00,91,000R5,,,,,5.3,1018,6.7,,90,1.3,,
2024-10-05 06:50:00,92,000R5,,,,,5.6,1018,6.8,,92,2.3,,
2024-10-05 07:00:00,91,000R5,,,0,0,5.5,1018,6.8,,99,2.6,,
2024-10-05 07:10:00,91,000R5,,,,,5.6,1018.2,6.9,,101,2.1,,
2024-10-05 07:20:00,91,000R5,,,,,5.8,1018.2,7.2,,120,1.1,,
2024-10-05 07:30:00,91,000R5,,,,,6,1018.2,7.4,,119,1.3,,
2024-10-05 07:40:00,91,000R5,,,,,6.3,1018.2,7.7,,94,1.9,,
2024-10-05 07:50:00,91,000R5,,,,,6.6,1018.2,7.9,,108,1.1,,
2024-10-05 08:00:00,91,000R5,,,0,0,6.8,1018.3,8.2,,158,0.6,,
2024-10-05 08:10:00,91,000R5,,,,,7.3,1018.4,8.7,,148,1.3,,
2024-10-05 08:20:00,90,000R5,,,,,7.4,1018.3,9,,86,1.1,,
2024-10-05 08:30:00,89,000R5,,,,,7.6,1018.3,9.3,,203,1.8,,
2024-10-05 08:40:00,88,000R5,,,,,8.2,1018.3,10.1,,178,1.9,,
2024-10-05 08:50:00,85,000R5,,,,,8.3,1018.2,10.7,,203,2.9,,
2024-10-05 09:00:00,84,000R5,,,0,0,8.7,1018.1,11.3,,178,2.6,,
2024-10-05 09:10:00,83,000R5,,,,,8.9,1018,11.7,,195,2.4,,
2024-10-05 09:20:00,81,000R5,,,,,9.4,1017.9,12.6,,148,1.9,,
2024-10-05 09:30:00,79,000R5,,,,,9.6,1017.7,13.1,,173,2.7,,
2024-10-05 09:40:00,78,000R5,,,,,9.7,1017.7,13.5,,147,2.1,,
2024-10-05 09:50:00,77,000R5,,,,,9.7,1017.6,13.7,,195,1.9,,
2024-10-05 10:00:00,76,000R5,,,0,0,10,1017.6,14.2,,182,2.3,,
2024-10-05 10:10:00,74,000R5,,,,,10.3,1017.5,14.9,,109,3.1,,
2024-10-05 10:20:00,73,000R5,,,,,10.4,1017.4,15.2,,155,3.7,,
2024-10-05 10:30:00,72,000R5,,,,,10.5,1017.3,15.5,,108,3.7,,
2024-10-05 10:40:00,70,000R5,,,,,10.4,1017.3,15.8,,133,2.9,,
2024-10-05 10:50:00,71,000R5,,,,,10.4,1017,15.7,,156,3.4,,
2024-10-05 11:00:00,69,000R5,,,0,0,10.5,1017,16.2,,129,4,,
2024-10-05 11:10:00,70,000R5,,,,,10.7,1016.9,16.2,,149,3.4,,
2024-10-05 11:20:00,67,000R5,,,,,10.4,1016.6,16.6,,129,4,,
2024-10-05 11:30:00,65,000R5,,,,,10.3,1016.6,16.9,,166,2.9,,
2024-10-05 11:40:00,62,000R5,,,,,9.7,1016.4,17.1,,130,2.9,,
2024-10-05 11:50:00,63,000R5,,,,,10.1,1016.3,17.2,,175,4.8,,
2024-10-05 12:00:00,60,000R5,,,0,0,9.4,1016.1,17.2,,187,4.8,,
2024-10-05 12:10:00,63,000R5,,,,,9.7,1016,16.8,,185,4.7,,
2024-10-05 12:20:00,63,000R5,,,,,9.9,1015.8,17,,158,3.5,,
2024-10-05 12:30:00,60,000R5,,,,,9.5,1015.5,17.3,,163,5,,
2024-10-05 12:40:00,63,000R5,,,,,10.6,1015.4,17.8,,150,4,,
2024-10-05 12:50:00,60,000R5,,,,,9.6,1015.3,17.5,,185,4.8,,
2024-10-05 13:00:00,61,000R5,,,0,0,9.6,1015.2,17.2,,198,6,,
2024-10-05 13:10:00,60,000R5,,,,,9.5,1015.1,17.4,,173,4.7,,
2024-10-05 13:20:00,61,000R5,,,,,9.7,1015,17.3,,193,4.7,,
2024-10-05 13:30:00,62,000R5,,,,,9.5,1015,16.8,,170,3.1,,
2024-10-05 13:40:00,63,000R5,,,,,9.6,1014.7,16.7,,178,5.6,,
2024-10-05 13:50:00,63,000R5,,,,,9.6,1014.6,16.7,,200,4.2,,
2024-10-05 14:00:00,63,000R5,,,0,0,9.5,1014.5,16.6,,139,4.3,,
2024-10-05 14:10:00,64,000R5,,,,,9.5,1014.4,16.3,,125,2.6,,
2024-10-05 14:20:00,64,000R5,,,,,9.1,1014.3,15.9,,150,1.8,,
2024-10-05 14:30:00,65,000R5,,,,,9.3,1014.2,15.9,,121,2.4,,
2024-10-05 14:40:00,62,000R5,,,,,9.1,1014.1,16.4,,107,3.4,,
2024-10-05 14:50:00,60,000R5,,,,,8.7,1014.1,16.4,,189,3.7,,
2024-10-05 15:00:00,59,000R5,,,0,0,8.5,1014,16.5,,142,2.9,,
2024-10-05 15:10:00,60,000R5,,,,,8.8,1014,16.6,,133,3.9,,
2024-10-05 15:20:00,60,000R5,,,,,8.7,1013.9,16.4,,112,2.6,,
2024-10-05 15:30:00,60,000R5,,,,,8.6,1013.6,16.4,,99,4.8,,
2024-10-05 15:40:00,60,000R5,,,,,8.5,1013.4,16.3,,94,4,,
2024-10-05 15:50:00,60,000R5,,,,,8.3,1013.2,16.1,,102,3.2,,
2024-10-05 16:00:00,61,000R5,,,0,0,8.3,1013,15.8,,99,3.2,,
2024-10-05 16:10:00,63,000R5,,,,,8.7,1013,15.8,,102,3.2,,
2024-10-05 16:20:00,64,000R5,,,,,8.9,1012.9,15.7,,94,3.9,,
2024-10-05 16:30:00,66,000R5,,,,,9.1,1012.6,15.4,,99,4.3,,
2024-10-05 16:40:00,66,000R5,,,,,8.8,1012.5,15.1,,99,4,,
2024-10-05 16:50:00,67,000R5,,,,,8.7,1012.5,14.8,,97,3.1,,
2024-10-05 17:00:00,69,000R5,,,0,0,8.8,1012.3,14.4,,106,3.4,,
2024-10-05 17:10:00,70,000R5,,,,,8.8,1012.4,14.2,,106,2.6,,
2024-10-05 17:20:00,71,000R5,,,,,8.7,1012.2,13.9,,98,2.9,,
2024-10-05 17:30:00,72,000R5,,,,,8.7,1012.1,13.7,,101,3.4,,
2024-10-05 17:40:00,73,000R5,,,,,8.6,1012.2,13.3,,90,2.7,,
2024-10-05 17:50:00,73,000R5,,,,,8.3,1012.2,13,,89,4,,
2024-10-05 18:00:00,73,000R5,,,0,0,8.1,1012,12.8,,90,3.9,,
2024-10-05 18:10:00,75,000R5,,,,,8.2,1012.1,12.5,,97,3.2,,
2024-10-05 18:20:00,75,000R5,,,,,8,1012.2,12.3,,105,3.5,,
2024-10-05 18:30:00,76,000R5,,,,,8.1,1011.9,12.2,,99,4,,
2024-10-05 18:40:00,77,000R5,,,,,8,1011.9,11.9,,95,4.7,,
2024-10-05 18:50:00,78,000R5,,,,,8.1,1011.9,11.8,,89,3.7,,
2024-10-05 19:00:00,78,000R5,,,0,0,7.9,1011.7,11.6,,97,4.7,,
2024-10-05 19:10:00,78,000R5,,,,,7.7,1011.7,11.4,,97,4.5,,
2024-10-05 19:20:00,78,000R5,,,,,7.6,1011.5,11.3,,83,4.5,,
2024-10-05 19:30:00,78,000R5,,,,,7.5,1011.3,11.2,,90,5.5,,
2024-10-05 19:40:00,79,000R5,,,,,7.6,1011.4,11.1,,89,4.7,,
2024-10-05 19:50:00,79,000R5,,,,,7.5,1011.5,11,,95,3.9,,
2024-10-05 20:00:00,79,000R5,,,0,0,7.3,1011.5,10.8,,92,3.5,,
2024-10-05 20:10:00,79,000R5,,,,,7.2,1011.3,10.7,,100,3.7,,
2024-10-05 20:20:00,80,000R5,,,,,7.2,1011.3,10.5,,86,2.7,,
2024-10-05 20:30:00,80,000R5,,,,,7,1011.2,10.3,,96,3.2,,
2024-10-05 20:40:00,80,000R5,,,,,6.9,1011.1,10.2,,103,3.4,,
2024-10-05 20:50:00,80,000R5,,,,,6.8,1011.1,10.1,,97,2.9,,
2024-10-05 21:00:00,81,000R5,,,0,0,6.9,1011.1,10,,106,2.9,,
2024-10-05 21:10:00,81,000R5,,,,,6.8,1011.1,9.9,,102,3.2,,
2024-10-05 21:20:00,81,000R5,,,,,6.6,1011.2,9.7,,95,2.3,,
2024-10-05 21:30:00,82,000R5,,,,,6.7,1011,9.6,,101,2.1,,
2024-10-05 21:40:00,82,000R5,,,,,6.5,1011,9.4,,88,2.7,,
2024-10-05 21:50:00,82,000R5,,,,,6.5,1011,9.4,,101,3.7,,
2024-10-05 22:00:00,82,000R5,,,0,0,6.4,1010.9,9.3,,99,3.4,,
2024-10-05 22:10:00,82,000R5,,,,,6.3,1010.8,9.2,,88,4.2,,
2024-10-05 22:20:00,83,000R5,,,,,6.4,1010.5,9.1,,93,3.9,,
2024-10-05 22:30:00,83,000R5,,,,,6.3,1010.3,9.1,,94,4.2,,
2024-10-05 22:40:00,83,000R5,,,,,6.3,1010.2,9.1,,88,4.2,,
2024-10-05 22:50:00,83,000R5,,,,,6.2,1010.2,8.9,,90,3.9,,
2024-10-05 23:00:00,83,000R5,,,0,0,6.2,1010.1,8.9,,84,4.5,,
2024-10-05 23:10:00,84,000R5,,,,,6.3,1010.2,8.8,,99,3.2,,
2024-10-05 23:20:00,84,000R5,,,,,6.2,1010.1,8.7,,88,3.2,,
2024-10-05 23:30:00,84,000R5,,,,,6.2,1009.7,8.7,,86,5.1,,
2024-10-05 23:40:00,84,000R5,,,,,6.1,1009.6,8.7,,88,5.5,,
2024-10-05 23:50:00,84,000R5,,,,,6,1009.5,8.6,,94,4.7,,
2024-10-06 00:00:00,84,000R5,,,0,0,6.1,1009.2,8.7,,82,5.1,,
2024-10-06 00:10:00,84,000R5,,,,,6,1009.1,8.6,,86,4.3,,
2024-10-06 00:20:00,84,000R5,,,,,6,1009,8.6,,99,4.3,,
2024-10-06 00:30:00,84,000R5,,,,,6,1008.8,8.5,,74,3.5,,
2024-10-06 00:40:00,85,000R5,,,,,6.1,1008.8,8.5,,79,3.4,,
2024-10-06 00:50:00,85,000R5,,,,,6.2,1008.6,8.6,,90,4.8,,
2024-10-06 01:00:00,84,000R5,,,0,0,6.1,1008.3,8.7,,95,4.3,,
2024-10-06 01:10:00,84,000R5,,,,,6.2,1008,8.7,,97,4.8,,
2024-10-06 01:20:00,84,000R5,,,,,6.1,1007.9,8.7,,90,5.8,,
2024-10-06 01:30:00,84,000R5,,,,,6.2,1007.8,8.7,,90,5.5,,
2024-10-06 01:40:00,84,000R5,,,,,6.2,1007.5,8.7,,90,4.8,,
2024-10-06 01:50:00,84,000R5,,,,,6.1,1007.6,8.7,,82,4.2,,
2024-10-06 02:00:00,85,000R5,,,0,0,6.2,1007.3,8.6,,94,3.9,,
2024-10-06 02:10:00,85,000R5,,,,,6.2,1007.1,8.6,,98,3.1,,
2024-10-06 02:20:00,85,000R5,,,,,6.3,1007.1,8.7,,86,4.8,,
2024-10-06 02:30:00,85,000R5,,,,,6.3,1007,8.7,,97,5.5,,
2024-10-06 02:40:00,84,000R5,,,,,6.2,1006.9,8.7,,83,4,,
2024-10-06 02:50:00,84,000R5,,,,,6.3,1006.8,8.8,,85,3.2,,
2024-10-06 03:00:00,84,000R5,,,0,0,6.4,1006.7,8.9,,75,3.2,,
2024-10-06 03:10:00,84,000R5,,,,,6.4,1006.5,9,,104,2.9,,
2024-10-06 03:20:00,84,000R5,,,,,6.4,1006.5,9,,87,1.9,,
2024-10-06 03:30:00,84,000R5,,,,,6.5,1006.3,9.1,,83,2.7,,
2024-10-06 03:40:00,84,000R5,,,,,6.6,1006.2,9.1,,93,3.9,,
2024-10-06 03:50:00,84,000R5,,,,,6.6,1006.2,9.1,,99,4,,
2024-10-06 04:00:00,84,000R5,,,0,0,6.6,1006.1,9.2,,110,4.3,,
2024-10-06 04:10:00,84,000R5,,,,,6.6,1005.9,9.2,,95,4.5,,
2024-10-06 04:20:00,84,000R5,,,,,6.7,1005.9,9.2,,83,4.7,,
2024-10-06 04:30:00,84,000R5,,,,,6.7,1005.8,9.3,,98,5.3,,
2024-10-06 04:40:00,84,000R5,,,,,6.7,1005.9,9.3,,104,4,,
2024-10-06 04:50:00,84,000R5,,,,,6.8,1005.7,9.3,,101,4.3,,
2024-10-06 05:00:00,84,000R5,,,0,0,6.8,1005.4,9.4,,84,5.3,,
2024-10-06 05:10:00,84,000R5,,,,,6.8,1005.4,9.4,,90,4.8,,
2024-10-06 05:20:00,84,000R5,,,,,6.8,1005.5,9.4,,86,5.3,,
2024-10-06 05:30:00,84,000R5,,,,,6.9,1005.3,9.4,,92,6,,
2024-10-06 05:40:00,84,000R5,,,,,6.9,1005.5,9.4,,94,6,,
2024-10-06 05:50:00,84,000R5,,,,,6.9,1005.3,9.4,,99,5.3,,
2024-10-06 06:00:00,84,000R5,,,0,0,6.9,1005.2,9.4,,110,4.7,,
2024-10-06 06:10:00,84,000R5,,,,,6.9,1005,9.4,,79,4.8,,
2024-10-06 06:20:00,85,000R5,,,,,7,1005.2,9.4,,106,4.3,,
2024-10-06 06:30:00,84,000R5,,,,,6.9,1005.2,9.5,,85,4.3,,
2024-10-06 06:40:00,84,000R5,,,,,7,1005,9.6,,83,5.3,,
2024-10-06 06:50:00,84,000R5,,,,,7,1004.8,9.6,,106,4.3,,
2024-10-06 07:00:00,84,000R5,,,0,0,7.1,1004.8,9.7,,95,6.3,,
2024-10-06 07:10:00,84,000R5,,,,,7.3,1004.7,9.8,,105,5.8,,
2024-10-06 07:20:00,84,000R5,,,,,7.4,1004.7,10,,99,5.6,,
2024-10-06 07:30:00,83,000R5,,,,,7.5,1004.5,10.2,,99,6.4,,
2024-10-06 07:40:00,82,000R5,,,,,7.4,1004.5,10.4,,88,6,,
2024-10-06 07:50:00,82,000R5,,,,,7.7,1004.7,10.6,,101,5.6,,
2024-10-06 08:00:00,81,000R5,,,0,0,7.8,1004.5,10.9,,99,5.3,,
2024-10-06 08:10:00,80,000R5,,,,,7.8,1004.2,11.1,,101,5.5,,
2024-10-06 08:20:00,79,000R5,,,,,7.6,1004.1,11.1,,101,5.5,,
2024-10-06 08:30:00,79,000R5,,,,,7.6,1003.8,11.1,,92,7.1,,
2024-10-06 08:40:00,78,000R5,,,,,8.1,1003.7,11.8,,84,6.1,,
2024-10-06 08:50:00,76,000R5,,,,,8.2,1003.8,12.3,,101,7.7,,
